,id disease,id symptom,rate
50860,3248,484,30%-79%
50861,3248,26,30%-79%
50862,3248,779,30%-79%
50863,3248,302,30%-79%
50864,3248,2591,30%-79%
50865,3248,1212,30%-79%
50866,3248,1559,30%-79%
50867,3248,1809,5%-29%
50868,3248,717,5%-29%
50869,3248,234,5%-29%
50870,3248,1633,5%-29%
50871,3248,1835,5%-29%
50872,3248,380,5%-29%
50873,3248,793,5%-29%
50874,3248,1228,5%-29%
50875,3248,706,5%-29%
50876,3248,476,5%-29%
50877,3248,408,5%-29%
50878,3248,2187,5%-29%
50879,3248,419,5%-29%
50880,3248,314,5%-29%
50881,3248,286,5%-29%
50882,3248,228,5%-29%
50883,3248,37,5%-29%
50884,3248,410,5%-29%
50885,3248,482,5%-29%
50886,3248,108,5%-29%
50887,3248,1124,5%-29%
50888,3248,80,5%-29%
50889,3248,1692,5%-29%
50890,3248,1748,5%-29%
50891,3248,1857,5%-29%
50892,3248,1447,5%-29%
50893,3248,1713,5%-29%
50894,3248,113,5%-29%
50895,3248,1464,
50896,3248,100,
50897,3248,5665,
50898,3248,91,
50899,3248,643,
50900,3248,1794,
50901,3248,541,
50902,3248,39,
50903,3248,390,
50904,3248,321,
50905,3248,445,
50906,3253,2048,80%-99%
50907,3253,979,80%-99%
50908,3253,2289,30%-79%
50909,3253,1148,30%-79%
50910,3253,1952,30%-79%
50911,3253,33,30%-79%
50912,3253,34,30%-79%
50913,3253,65,30%-79%
50914,3253,104,30%-79%
50915,3253,710,30%-79%
50916,3253,56,30%-79%
50917,3253,1973,30%-79%
50918,3253,386,30%-79%
50919,3253,2025,30%-79%
50920,3253,4229,30%-79%
50921,3253,26,30%-79%
50922,3253,2042,5%-29%
50923,3253,1933,
50924,3253,11,
50925,3253,594,
50926,3253,3834,
50927,3253,4963,
50928,3253,54,
50929,3253,39,
50930,3255,308,80%-99%
50931,3255,272,80%-99%
50932,3255,397,80%-99%
50933,3255,536,80%-99%
50934,3255,890,80%-99%
50935,3255,288,80%-99%
50936,3255,261,30%-79%
50937,3255,2951,30%-79%
50938,3255,1088,30%-79%
50939,3255,1222,
50940,3255,115,
50941,3255,56,
50942,3255,341,
50943,3255,28,
50944,3257,2068,
50945,3257,414,
50946,3261,1092,30%-79%
50947,3261,1170,30%-79%
50948,3261,4135,30%-79%
50949,3261,357,30%-79%
50950,3261,566,30%-79%
50951,3261,334,30%-79%
50952,3261,1382,30%-79%
50953,3261,1774,30%-79%
50954,3261,4100,5%-29%
50955,3261,1466,
50956,3261,115,
50957,3263,1105,
50958,3263,1565,
50959,3263,493,
50960,3263,685,
50961,3263,1392,
50962,3263,691,
50963,3263,3047,
50964,3263,1119,
50965,3264,2048,80%-99%
50966,3264,81,80%-99%
50967,3264,18,30%-79%
50968,3264,5289,30%-79%
50969,3264,1153,30%-79%
50970,3264,2199,30%-79%
50971,3264,1379,30%-79%
50972,3264,493,30%-79%
50973,3264,1333,30%-79%
50974,3264,1112,30%-79%
50975,3264,373,30%-79%
50976,3264,1016,30%-79%
50977,3264,571,30%-79%
50978,3264,458,30%-79%
50979,3264,4496,30%-79%
50980,3264,849,30%-79%
50981,3264,669,30%-79%
50982,3264,1399,30%-79%
50983,3264,1377,5%-29%
50984,3264,3068,5%-29%
50985,3264,965,5%-29%
50986,3264,4505,5%-29%
50987,3264,1984,5%-29%
50988,3264,1292,5%-29%
50989,3264,981,5%-29%
50990,3264,26,5%-29%
50991,3264,3821,5%-29%
50992,3264,1997,5%-29%
50993,3266,4324,80%-99%
50994,3266,26,80%-99%
50995,3266,291,30%-79%
50996,3266,331,30%-79%
50997,3266,35,30%-79%
50998,3266,56,30%-79%
50999,3266,40,30%-79%
51000,3266,302,30%-79%
51001,3266,422,30%-79%
51002,3266,1932,5%-29%
51003,3266,1933,5%-29%
51004,3266,1633,5%-29%
51005,3266,2342,5%-29%
51006,3266,620,5%-29%
51007,3266,2118,5%-29%
51008,3266,660,5%-29%
51009,3266,3105,5%-29%
51010,3266,1316,5%-29%
51011,3266,491,5%-29%
51012,3266,853,5%-29%
51013,3266,2705,5%-29%
51014,3266,2453,5%-29%
51015,3266,2893,5%-29%
51016,3266,419,5%-29%
51017,3266,1490,5%-29%
51018,3266,36,5%-29%
51019,3266,696,5%-29%
51020,3266,336,5%-29%
51021,3266,3438,5%-29%
51022,3266,2223,5%-29%
51023,3266,1500,5%-29%
51024,3266,3433,5%-29%
51025,3266,1657,
51026,3266,3427,
51027,3266,691,
51028,3268,2810,
51029,3268,11,
51030,3268,560,
51031,3268,2194,
51032,3268,104,
51033,3268,874,
51034,3268,608,
51035,3268,710,
51036,3268,56,
51037,3268,1973,
51038,3268,60,
51039,3268,666,
51040,3268,2962,
51041,3268,26,
51042,3269,2248,
51043,3269,557,
51044,3269,2175,
51045,3269,11,
51046,3269,430,
51047,3269,824,
51048,3269,1437,
51049,3269,680,
51050,3269,1215,
51051,3269,325,
51052,3269,104,
51053,3269,710,
51054,3269,54,
51055,3269,35,
51056,3269,3780,
51057,3269,1972,
51058,3269,2436,
51059,3269,1115,
51060,3269,266,
51061,3269,2732,
51062,3269,3267,
51063,3269,60,
51064,3269,2734,
51065,3269,547,
51066,3269,26,
51067,3269,3295,
51068,3269,202,
51069,3270,940,30%-79%
51070,3270,516,30%-79%
51071,3270,3572,30%-79%
51072,3270,3981,30%-79%
51073,3270,524,30%-79%
51074,3270,804,30%-79%
51075,3270,78,30%-79%
51076,3270,5268,30%-79%
51077,3270,574,30%-79%
51078,3270,2742,30%-79%
51079,3270,26,30%-79%
51080,3270,229,5%-29%
51081,3270,335,5%-29%
51082,3270,702,5%-29%
51083,3270,1464,
51084,3270,11,
51085,3270,3228,
51086,3270,680,
51087,3270,417,
51088,3270,2047,
51089,3270,827,
51090,3270,6603,
51091,3270,3873,
51092,3270,37,
51093,3270,627,
51094,3270,1079,
51095,3270,668,
51096,3271,2048,80%-99%
51097,3271,56,80%-99%
51098,3271,3142,30%-79%
51099,3271,1000,30%-79%
51100,3271,4254,30%-79%
51101,3271,4835,30%-79%
51102,3271,2342,30%-79%
51103,3271,964,30%-79%
51104,3271,992,30%-79%
51105,3271,4258,30%-79%
51106,3271,1012,30%-79%
51107,3271,1016,30%-79%
51108,3271,78,30%-79%
51109,3271,2947,30%-79%
51110,3271,1959,5%-29%
51111,3271,1953,5%-29%
51112,3271,656,
51113,3271,2153,
51114,3271,11,
51115,3271,397,
51116,3271,102,
51117,3271,491,
51118,3271,3674,
51119,3271,3005,
51120,3271,439,
51121,3271,68,
51122,3271,853,
51123,3271,54,
51124,3271,890,
51125,3271,1794,
51126,3271,878,
51127,3271,695,
51128,3271,265,
51129,3271,696,
51130,3271,707,
51131,3271,60,
51132,3271,846,
51133,3271,80,
51134,3271,484,
51135,3271,3087,
51136,3272,33,80%-99%
51137,3272,1523,80%-99%
51138,3272,667,80%-99%
51139,3272,668,80%-99%
51140,3272,429,30%-79%
51141,3272,49,30%-79%
51142,3272,163,30%-79%
51143,3272,287,30%-79%
51144,3272,1423,5%-29%
51145,3272,438,5%-29%
51146,3272,2516,5%-29%
51147,3272,39,5%-29%
51148,3272,457,5%-29%
51149,3272,2751,
51150,3272,115,
51151,3272,985,
51152,3272,62,
51153,3272,53,
51154,3272,710,
51155,3272,2420,
51156,3272,2050,
51157,3272,373,
51158,3272,5337,
51159,3272,2422,
51160,3273,1148,
51161,3273,115,
51162,3273,1437,
51163,3273,665,
51164,3273,1153,
51165,3273,431,
51166,3273,53,
51167,3273,2048,
51168,3273,2047,
51169,3273,78,
51170,3273,2178,
51171,3273,434,
51172,3273,26,
51173,3278,1120,80%-99%
51174,3278,3056,80%-99%
51175,3278,281,80%-99%
51176,3278,293,80%-99%
51177,3278,970,80%-99%
51178,3278,289,80%-99%
51179,3278,229,80%-99%
51180,3278,3069,80%-99%
51181,3278,1870,80%-99%
51182,3278,345,80%-99%
51183,3278,32,30%-79%
51184,3278,236,30%-79%
51185,3278,240,30%-79%
51186,3278,26,30%-79%
51187,3278,4568,5%-29%
51188,3278,940,
51189,3278,1101,
51190,3278,11,
51191,3278,819,
51192,3280,5000,80%-99%
51193,3280,2209,80%-99%
51194,3280,6079,80%-99%
51195,3280,5010,80%-99%
51196,3280,6459,80%-99%
51197,3280,118,30%-79%
51198,3280,1775,30%-79%
51199,3280,68,30%-79%
51200,3280,3556,30%-79%
51201,3280,4759,30%-79%
51202,3280,1777,30%-79%
51203,3280,2929,30%-79%
51204,3280,128,30%-79%
51205,3280,6404,30%-79%
51206,3280,1778,30%-79%
51207,3280,133,30%-79%
51208,3280,338,30%-79%
51209,3280,6163,30%-79%
51210,3280,2395,5%-29%
51211,3280,197,5%-29%
51212,3280,4749,5%-29%
51213,3280,1319,5%-29%
51214,3280,5002,5%-29%
51215,3280,1988,5%-29%
51216,3280,63,5%-29%
51217,3280,3819,5%-29%
51218,3280,952,5%-29%
51219,3280,451,5%-29%
51220,3280,5941,5%-29%
51221,3280,5583,5%-29%
51222,3280,2758,5%-29%
51223,3280,1768,5%-29%
51224,3280,493,5%-29%
51225,3280,2967,5%-29%
51226,3280,508,5%-29%
51227,3280,2114,5%-29%
51228,3280,373,5%-29%
51229,3280,1544,5%-29%
51230,3280,1426,5%-29%
51231,3280,2000,5%-29%
51232,3280,572,5%-29%
51233,3280,1325,5%-29%
51234,3280,1771,5%-29%
51235,3280,1902,5%-29%
51236,3280,4748,5%-29%
51237,3280,1027,5%-29%
51238,3280,5164,5%-29%
51239,3280,3182,5%-29%
51240,3280,619,5%-29%
51241,3280,965,1%-4%
51242,3280,2922,1%-4%
51243,3280,1406,1%-4%
51244,3280,3983,1%-4%
51245,3280,5011,1%-4%
51246,3280,2444,1%-4%
51247,3280,2214,1%-4%
51248,3280,5014,
51249,3280,5401,
51250,3280,191,
51251,3280,115,
51252,3280,1424,
51253,3280,5008,
51254,3280,65,
51255,3280,3889,
51256,3280,970,
51257,3280,2364,
51258,3280,2125,
51259,3280,4800,
51260,3280,1905,
51261,3280,4534,
51262,3285,704,80%-99%
51263,3285,2608,80%-99%
51264,3285,4421,80%-99%
51265,3285,4278,80%-99%
51266,3285,2870,80%-99%
51267,3285,655,80%-99%
51268,3285,92,30%-79%
51269,3285,44,30%-79%
51270,3285,11,
51271,3285,1322,
51272,3285,135,
51273,3285,493,
51274,3285,643,
51275,3285,566,
51276,3285,4283,
51277,3288,11,
51278,3288,350,
51279,3288,1232,
51280,3288,1294,
51281,3288,2454,
51282,3288,602,
51283,3288,2170,
51284,3288,4289,
51285,3288,3809,
51286,3288,6361,
51287,3290,1149,
51288,3290,11,
51289,3290,518,
51290,3290,1351,
51291,3290,571,
51292,3296,3467,80%-99%
51293,3296,1956,80%-99%
51294,3296,1966,80%-99%
51295,3296,917,80%-99%
51296,3296,5584,80%-99%
51297,3296,3469,80%-99%
51298,3296,2501,30%-79%
51299,3296,353,30%-79%
51300,3296,1489,30%-79%
51301,3297,115,
51302,3297,1656,
51303,3297,19,
51304,3297,1636,
51305,3298,115,
51306,3298,130,
51307,3298,1296,
51308,3298,85,
51309,3298,135,
51310,3298,3240,
51311,3298,5130,
51312,3298,1325,
51313,3298,1335,
51314,3298,1832,
51315,3298,60,
51316,3298,6424,
51317,3299,657,
51318,3299,11,
51319,3304,888,80%-99%
51320,3304,3184,80%-99%
51321,3304,2065,80%-99%
51322,3304,1934,5%-29%
51323,3306,1590,
51324,3306,5316,
51325,3306,2096,
51326,3308,1504,80%-99%
51327,3308,1682,80%-99%
51328,3308,1499,80%-99%
51329,3308,909,80%-99%
51330,3308,3006,80%-99%
51331,3308,1754,80%-99%
51332,3308,1607,30%-79%
51333,3308,107,30%-79%
51334,3308,2550,5%-29%
51335,3308,1750,5%-29%
51336,3308,1464,
51337,3308,11,
51338,3308,2887,
51339,3309,254,30%-79%
51340,3309,2215,30%-79%
51341,3309,2231,30%-79%
51342,3309,725,30%-79%
51343,3309,147,30%-79%
51344,3309,4221,30%-79%
51345,3309,1733,5%-29%
51346,3309,90,5%-29%
51347,3309,1555,5%-29%
51348,3309,127,1%-4%
51349,3309,723,
51350,3309,1464,
51351,3309,115,
51352,3309,11,
51353,3309,680,
51354,3310,723,80%-99%
51355,3310,127,30%-79%
51356,3310,3486,30%-79%
51357,3310,2066,30%-79%
51358,3310,2571,30%-79%
51359,3310,2636,30%-79%
51360,3310,27,30%-79%
51361,3310,1644,30%-79%
51362,3310,1592,30%-79%
51363,3310,2215,5%-29%
51364,3310,1467,5%-29%
51365,3310,1752,5%-29%
51366,3310,725,5%-29%
51367,3310,414,5%-29%
51368,3310,115,
51369,3310,11,
51370,3310,680,
51371,3310,6608,
51372,3310,116,
51373,3310,6609,
51374,3310,167,
51375,3310,147,
51376,3310,980,
51377,3310,1797,
51378,3310,4221,
51379,3310,6098,
51380,3310,59,
51381,3310,5100,
51382,3310,1688,
51383,3310,202,
51384,3311,656,
51385,3311,11,
51386,3311,100,
51387,3311,2571,
51388,3311,56,
51389,3311,5103,
51390,3311,5390,
51391,3311,655,
51392,3311,714,
51393,3311,4881,
51394,3311,1558,
51395,3312,852,80%-99%
51396,3312,665,80%-99%
51397,3312,34,80%-99%
51398,3312,821,80%-99%
51399,3312,695,80%-99%
51400,3312,26,80%-99%
51401,3312,668,80%-99%
51402,3312,856,80%-99%
51403,3312,105,30%-79%
51404,3312,54,5%-29%
51405,3312,419,5%-29%
51406,3312,28,5%-29%
51407,3312,33,
51408,3312,11,
51409,3312,824,
51410,3312,1437,
51411,3312,3005,
51412,3312,685,
51413,3312,2991,
51414,3312,56,
51415,3312,202,
51416,3312,1119,
51417,3314,33,30%-79%
51418,3314,1988,30%-79%
51419,3314,665,30%-79%
51420,3314,451,30%-79%
51421,3314,53,30%-79%
51422,3314,66,30%-79%
51423,3314,1953,30%-79%
51424,3314,493,30%-79%
51425,3314,2991,30%-79%
51426,3314,1368,30%-79%
51427,3314,2438,30%-79%
51428,3314,1276,30%-79%
51429,3314,668,30%-79%
51430,3314,3067,30%-79%
51431,3314,2495,30%-79%
51432,3314,4254,5%-29%
51433,3314,4835,5%-29%
51434,3314,2303,5%-29%
51435,3314,931,5%-29%
51436,3314,2305,5%-29%
51437,3314,2,5%-29%
51438,3314,81,5%-29%
51439,3314,2441,5%-29%
51440,3314,450,
51441,3314,11,
51442,3314,1597,
51443,3314,521,
51444,3314,4717,
51445,3314,78,
51446,3314,666,
51447,3314,981,
51448,3314,2283,
51449,3314,1421,
51450,3315,430,5%-29%
51451,3315,1437,5%-29%
51452,3315,1794,5%-29%
51453,3315,37,5%-29%
51454,3315,1421,5%-29%
51455,3315,11,
51456,3315,53,
51457,3315,2491,
51458,3315,1953,
51459,3315,56,
51460,3315,40,
51461,3315,60,
51462,3315,2422,
51463,3316,940,
51464,3316,1464,
51465,3316,11,
51466,3316,3105,
51467,3316,56,
51468,3316,26,
51469,3316,1091,
51470,3317,115,
51471,3317,964,
51472,3317,969,
51473,3317,2304,
51474,3317,2305,
51475,3317,1162,
51476,3317,3785,
51477,3317,3067,
51478,3319,4829,80%-99%
51479,3319,1140,80%-99%
51480,3319,6648,80%-99%
51481,3319,53,30%-79%
51482,3319,2050,30%-79%
51483,3319,1597,5%-29%
51484,3319,665,5%-29%
51485,3319,56,5%-29%
51486,3319,33,
51487,3319,11,
51488,3319,964,
51489,3319,4717,
51490,3319,1016,
51491,3319,78,
51492,3320,2810,80%-99%
51493,3320,350,80%-99%
51494,3320,874,80%-99%
51495,3320,54,80%-99%
51496,3320,116,80%-99%
51497,3320,4,80%-99%
51498,3320,5824,80%-99%
51499,3320,56,80%-99%
51500,3320,5,80%-99%
51501,3320,39,80%-99%
51502,3320,125,80%-99%
51503,3320,129,80%-99%
51504,3320,338,80%-99%
51505,3320,11,
51506,3320,510,
51507,3320,352,
51508,3320,104,
51509,3320,5825,
51510,3320,710,
51511,3320,5796,
51512,3320,44,
51513,3320,619,
51514,3323,724,80%-99%
51515,3323,929,80%-99%
51516,3323,278,80%-99%
51517,3323,1157,80%-99%
51518,3323,351,80%-99%
51519,3323,397,80%-99%
51520,3323,259,80%-99%
51521,3323,91,80%-99%
51522,3323,273,80%-99%
51523,3323,1607,80%-99%
51524,3323,56,80%-99%
51525,3323,2663,80%-99%
51526,3323,26,80%-99%
51527,3323,44,80%-99%
51528,3323,28,80%-99%
51529,3323,637,80%-99%
51530,3323,269,80%-99%
51531,3323,1818,30%-79%
51532,3323,312,30%-79%
51533,3323,283,30%-79%
51534,3323,288,30%-79%
51535,3323,80,30%-79%
51536,3323,321,30%-79%
51537,3323,674,5%-29%
51538,3324,515,80%-99%
51539,3324,1701,80%-99%
51540,3324,417,80%-99%
51541,3324,952,80%-99%
51542,3324,259,80%-99%
51543,3324,3878,80%-99%
51544,3324,2959,80%-99%
51545,3324,890,80%-99%
51546,3324,358,80%-99%
51547,3324,314,80%-99%
51548,3324,2203,80%-99%
51549,3324,334,80%-99%
51550,3324,4397,80%-99%
51551,3324,613,80%-99%
51552,3324,544,80%-99%
51553,3324,2934,80%-99%
51554,3324,28,80%-99%
51555,3324,592,80%-99%
51556,3324,649,80%-99%
51557,3324,5719,80%-99%
51558,3324,346,80%-99%
51559,3324,338,80%-99%
51560,3324,503,30%-79%
51561,3324,1971,30%-79%
51562,3324,308,30%-79%
51563,3324,2953,30%-79%
51564,3324,534,30%-79%
51565,3324,351,30%-79%
51566,3324,13,30%-79%
51567,3324,3127,30%-79%
51568,3324,521,30%-79%
51569,3324,522,30%-79%
51570,3324,4,30%-79%
51571,3324,238,30%-79%
51572,3324,56,30%-79%
51573,3324,3130,30%-79%
51574,3324,785,30%-79%
51575,3324,39,30%-79%
51576,3324,5878,30%-79%
51577,3324,402,30%-79%
51578,3324,546,30%-79%
51579,3324,1185,30%-79%
51580,3324,982,5%-29%
51581,3324,2848,5%-29%
51582,3324,540,5%-29%
51583,3324,970,5%-29%
51584,3324,624,5%-29%
51585,3324,228,5%-29%
51586,3324,5,5%-29%
51587,3324,541,5%-29%
51588,3324,37,5%-29%
51589,3324,170,5%-29%
51590,3324,6069,5%-29%
51591,3324,1498,5%-29%
51592,3324,5585,5%-29%
51593,3324,486,5%-29%
51594,3324,26,5%-29%
51595,3324,965,1%-4%
51596,3324,11,
51597,3324,247,
51598,3324,894,
51599,3324,397,
51600,3324,3951,
51601,3324,54,
51602,3324,261,
51603,3324,3262,
51604,3324,273,
51605,3324,524,
51606,3324,316,
51607,3324,71,
51608,3324,359,
51609,3324,6330,
51610,3324,4309,
51611,3324,5927,
51612,3324,1121,
51613,3324,1671,
51614,3324,3328,
51615,3324,1061,
51616,3324,1559,
51617,3325,3878,80%-99%
51618,3325,6345,80%-99%
51619,3325,37,80%-99%
51620,3325,28,80%-99%
51621,3325,593,30%-79%
51622,3325,919,30%-79%
51623,3325,535,30%-79%
51624,3325,56,30%-79%
51625,3325,434,30%-79%
51626,3325,4233,5%-29%
51627,3325,692,5%-29%
51628,3325,1835,5%-29%
51629,3325,308,5%-29%
51630,3325,351,5%-29%
51631,3325,1702,5%-29%
51632,3325,409,5%-29%
51633,3325,879,5%-29%
51634,3325,546,5%-29%
51635,3325,29,5%-29%
51636,3325,280,1%-4%
51637,3325,224,1%-4%
51638,3325,54,1%-4%
51639,3325,238,1%-4%
51640,3325,304,1%-4%
51641,3325,228,1%-4%
51642,3325,1250,1%-4%
51643,3325,4397,1%-4%
51644,3325,602,1%-4%
51645,3325,4113,1%-4%
51646,3325,2170,1%-4%
51647,3325,871,1%-4%
51648,3325,1118,1%-4%
51649,3325,702,1%-4%
51650,3325,366,1%-4%
51651,3325,4920,1%-4%
51652,3325,2164,1%-4%
51653,3325,11,
51654,3325,1449,
51655,3325,3328,
51656,3326,6339,80%-99%
51657,3326,1825,80%-99%
51658,3326,583,80%-99%
51659,3326,1694,80%-99%
51660,3326,889,80%-99%
51661,3326,831,80%-99%
51662,3326,4373,80%-99%
51663,3326,108,80%-99%
51664,3326,1464,
51665,3326,115,
51666,3326,1296,
51667,3327,115,
51668,3327,2876,
51669,3327,6073,
51670,3331,429,
51671,3331,33,
51672,3331,4254,
51673,3331,11,
51674,3331,1349,
51675,3331,53,
51676,3331,518,
51677,3331,4717,
51678,3331,78,
51679,3331,60,
51680,3331,321,
51681,3331,669,
51682,3332,1326,30%-79%
51683,3332,13,30%-79%
51684,3332,4764,30%-79%
51685,3332,1545,30%-79%
51686,3332,2483,30%-79%
51687,3332,170,30%-79%
51688,3332,4677,30%-79%
51689,3332,2902,30%-79%
51690,3332,1338,30%-79%
51691,3332,486,30%-79%
51692,3332,44,30%-79%
51693,3332,4767,30%-79%
51694,3332,166,1%-4%
51695,3332,3892,
51696,3332,115,
51697,3332,1342,
51698,3332,158,
51699,3335,843,80%-99%
51700,3335,1607,80%-99%
51701,3335,44,80%-99%
51702,3335,304,30%-79%
51703,3335,1749,30%-79%
51704,3335,28,30%-79%
51705,3335,2814,5%-29%
51706,3335,1835,5%-29%
51707,3335,280,5%-29%
51708,3335,37,5%-29%
51709,3335,39,5%-29%
51710,3335,434,5%-29%
51711,3335,844,5%-29%
51712,3335,1292,5%-29%
51713,3335,650,5%-29%
51714,3335,835,
51715,3335,11,
51716,3335,4878,
51717,3335,1062,
51718,3335,2883,
51719,3335,2884,
51720,3335,1309,
51721,3336,348,
51722,3336,115,
51723,3338,6254,5%-29%
51724,3338,115,
51725,3338,350,
51726,3338,2847,
51727,3338,331,
51728,3338,363,
51729,3338,40,
51730,3338,3024,
51731,3338,2415,
51732,3338,1421,
51733,3338,6361,
51734,3340,919,80%-99%
51735,3340,726,80%-99%
51736,3340,2471,80%-99%
51737,3340,723,30%-79%
51738,3340,1333,30%-79%
51739,3340,2067,30%-79%
51740,3340,571,5%-29%
51741,3340,4992,5%-29%
51742,3342,115,
51743,3342,1502,
51744,3342,1931,
51745,3343,11,
51746,3345,144,80%-99%
51747,3345,53,80%-99%
51748,3345,801,80%-99%
51749,3345,521,80%-99%
51750,3345,105,80%-99%
51751,3345,163,80%-99%
51752,3345,1554,80%-99%
51753,3345,434,80%-99%
51754,3345,1504,80%-99%
51755,3345,1164,80%-99%
51756,3345,1457,80%-99%
51757,3345,2671,5%-29%
51758,3345,91,5%-29%
51759,3345,1521,5%-29%
51760,3345,2050,5%-29%
51761,3345,668,5%-29%
51762,3345,302,5%-29%
51763,3345,149,1%-4%
51764,3345,2289,
51765,3345,348,
51766,3345,115,
51767,3345,430,
51768,3345,608,
51769,3345,1752,
51770,3345,35,
51771,3345,3080,
51772,3345,1162,
51773,3345,1140,
51774,3345,2530,
51775,3346,144,80%-99%
51776,3346,27,80%-99%
51777,3346,1502,30%-79%
51778,3346,69,30%-79%
51779,3346,5410,30%-79%
51780,3346,83,5%-29%
51781,3346,1316,5%-29%
51782,3346,3117,5%-29%
51783,3346,409,5%-29%
51784,3347,1502,80%-99%
51785,3347,69,5%-29%
51786,3347,1682,5%-29%
51787,3347,115,
51788,3347,4957,
51789,3348,1502,80%-99%
51790,3348,807,80%-99%
51791,3348,1469,30%-79%
51792,3348,45,5%-29%
51793,3348,2899,5%-29%
51794,3348,4964,5%-29%
51795,3348,2711,5%-29%
51796,3348,484,5%-29%
51797,3348,1376,5%-29%
51798,3348,2671,
51799,3348,1101,
51800,3348,115,
51801,3348,3283,
51802,3348,63,
51803,3348,65,
51804,3348,69,
51805,3348,2101,
51806,3348,625,
51807,3348,571,
51808,3348,1075,
51809,3348,506,
51810,3351,245,80%-99%
51811,3351,1273,30%-79%
51812,3351,12,30%-79%
51813,3351,491,30%-79%
51814,3351,3889,30%-79%
51815,3351,3924,30%-79%
51816,3351,2636,30%-79%
51817,3351,67,30%-79%
51818,3351,4461,30%-79%
51819,3351,1503,30%-79%
51820,3351,3134,30%-79%
51821,3351,484,30%-79%
51822,3351,1118,30%-79%
51823,3351,619,30%-79%
51824,3351,1732,5%-29%
51825,3351,6328,5%-29%
51826,3351,2332,5%-29%
51827,3351,310,5%-29%
51828,3351,1527,5%-29%
51829,3351,4073,5%-29%
51830,3351,68,5%-29%
51831,3351,116,5%-29%
51832,3351,3657,5%-29%
51833,3351,375,5%-29%
51834,3351,574,5%-29%
51835,3351,1644,5%-29%
51836,3351,366,5%-29%
51837,3351,6246,5%-29%
51838,3351,3782,5%-29%
51839,3351,3734,1%-4%
51840,3351,940,1%-4%
51841,3351,98,1%-4%
51842,3351,381,1%-4%
51843,3351,100,1%-4%
51844,3351,396,1%-4%
51845,3351,676,1%-4%
51846,3351,3203,1%-4%
51847,3351,6241,1%-4%
51848,3351,643,1%-4%
51849,3351,524,1%-4%
51850,3351,496,1%-4%
51851,3351,3582,1%-4%
51852,3351,5376,1%-4%
51853,3351,39,1%-4%
51854,3351,646,1%-4%
51855,3351,777,1%-4%
51856,3351,390,1%-4%
51857,3351,321,1%-4%
51858,3351,112,1%-4%
51859,3351,113,1%-4%
51860,3353,1903,
51861,3353,2550,
51862,3355,115,
51863,3355,867,
51864,3357,348,
51865,3357,115,
51866,3357,414,
51867,3357,3785,
51868,3358,11,
51869,3359,2965,80%-99%
51870,3359,3690,80%-99%
51871,3359,2680,80%-99%
51872,3359,475,80%-99%
51873,3359,1515,80%-99%
51874,3359,166,80%-99%
51875,3359,1163,80%-99%
51876,3359,2902,80%-99%
51877,3359,1375,80%-99%
51878,3359,1500,80%-99%
51879,3359,129,30%-79%
51880,3359,2968,5%-29%
51881,3359,385,5%-29%
51882,3359,2035,5%-29%
51883,3359,2347,1%-4%
51884,3359,6451,1%-4%
51885,3359,405,1%-4%
51886,3359,115,
51887,3362,115,
51888,3362,53,
51889,3362,2554,
51890,3362,3463,
51891,3362,60,
51892,3363,115,
51893,3363,122,
51894,3363,5165,
51895,3363,4312,
51896,3364,4728,30%-79%
51897,3364,491,30%-79%
51898,3364,874,30%-79%
51899,3364,3767,30%-79%
51900,3364,1523,30%-79%
51901,3364,571,30%-79%
51902,3364,6505,30%-79%
51903,3364,6506,30%-79%
51904,3364,1088,30%-79%
51905,3364,6293,30%-79%
51906,3364,6389,5%-29%
51907,3364,1350,5%-29%
51908,3364,3341,5%-29%
51909,3364,115,
51910,3364,71,
51911,3364,3828,
51912,3364,57,
51913,3364,549,
51914,3366,4048,
51915,3366,1464,
51916,3366,2200,
51917,3366,11,
51918,3366,739,
51919,3366,2385,
51920,3366,117,
51921,3366,106,
51922,3366,1915,
51923,3366,2930,
51924,3366,2366,
51925,3366,1601,
51926,3366,2286,
51927,3367,1903,
51928,3368,33,80%-99%
51929,3368,3889,80%-99%
51930,3368,1521,80%-99%
51931,3368,68,80%-99%
51932,3368,2232,80%-99%
51933,3368,35,80%-99%
51934,3368,409,80%-99%
51935,3368,1523,80%-99%
51936,3368,78,80%-99%
51937,3368,667,80%-99%
51938,3368,668,80%-99%
51939,3368,521,30%-79%
51940,3368,81,30%-79%
51941,3368,277,30%-79%
51942,3368,238,5%-29%
51943,3368,56,5%-29%
51944,3368,26,5%-29%
51945,3368,557,
51946,3368,2332,
51947,3368,115,
51948,3368,11,
51949,3368,4479,
51950,3368,433,
51951,3368,524,
51952,3368,2987,
51953,3368,71,
51954,3368,286,
51955,3368,4713,
51956,3369,1101,
51957,3369,11,
51958,3372,115,
51959,3372,5297,
51960,3372,1879,
51961,3372,4377,
51962,3381,717,
51963,3381,2587,
51964,3381,5725,
51965,3381,1633,
51966,3381,84,
51967,3381,115,
51968,3381,533,
51969,3381,2773,
51970,3381,4937,
51971,3381,100,
51972,3381,292,
51973,3381,396,
51974,3381,85,
51975,3381,3619,
51976,3381,91,
51977,3381,260,
51978,3381,419,
51979,3381,296,
51980,3381,56,
51981,3381,3620,
51982,3381,341,
51983,3381,229,
51984,3381,775,
51985,3381,93,
51986,3381,481,
51987,3381,5468,
51988,3381,108,
51989,3381,700,
